refseq	name
NM_001278942	SURF6
NM_001278554	UBE2E3
NM_001287252	CCNI2
NM_001256666	FAM193A
NM_001256657	CHRND
NM_001256647	NR1H2
NM_001278217	CDK5RAP3
NM_001278216	CDK5RAP3
NM_004944	DNASE1L3
NM_199250	C19orf48
NM_001243552	C17orf112
NM_001243539	IL15RA
NM_001243538	LOC283710
NM_001243536	ANKRD65
NM_001243535	ANKRD65
NM_001243533	PDIK1L
NM_001243532	PDIK1L
NM_201382	PLEC
NM_201525	ADGRG1
NM_201524	ADGRG1
NM_201523	KLC4
NM_201522	KLC4
NM_181746	CERS2
NM_012260	HACL1
NM_012259	HEY2
NM_024857	ATAD5
NM_001258004	CHIA
NM_001257407	IL4R
NM_001257966	CRB1
NM_001257965	CRB1
NM_001300791	KIF3A
NM_001242608	NCAM1
NM_001256667	FAM193A
NM_001256761	HTR2C
NM_001257139	CLCNKA
NM_001257181	SLC20A2
NM_001257180	SLC20A2
NM_001257175	DDX19B
NM_001257174	DDX19B
NM_001257173	DDX19B
NM_001288972	ACSF2
NM_022808	SNRPN
NM_022807	SNRPN
NM_022806	SNRPN
NM_022805	SNRPN
NM_001271875	CUEDC1
NM_001005175	OR52N4
NM_001004757	OR51Q1
NM_001242865	PRMT2
NM_001243947	PPP1R14A
NM_001243799	TSC22D1
NM_001243798	TSC22D1
NM_001245005	NFIC
NM_001245004	NFIC
NM_001245002	NFIC
NM_001271368	PTGS1
NM_001244938	TXN
NM_001244937	MST1R
NM_001286191	C12orf43
NM_001145340	MDM2
NM_001145339	MDM2
NM_001145337	MDM2
NM_001278453	SP140
NM_001278452	SP140
NM_001278451	SP140
NM_001258015	FDXR
NM_001260499	KCNC2
NM_001260508	KCNJ3
NM_001260498	KCNC2
NM_001261392	NOL10
NM_001270497	ZNF334
NM_001270493	SREK1
NM_001270492	SREK1
NM_001278708	PSMD2
NM_001256721	CCT4
NM_001303443	HEXIM2
NM_001288576	FAM184A
NM_001288747	DKC1
NM_001288746	CMTM5
NM_001288745	CMTM5
NM_001288744	CMTM5
NM_001288743	C10orf128
NM_001288742	C10orf128
NM_001288741	C10orf128
NM_001288740	C10orf128
NM_001033567	RHOT1
NM_001289163	DRC7
NM_001289162	DRC7
NM_001289161	MICB
NM_001289159	ADGRE3
NM_001289160	MICB
NM_001289158	ADGRE3
NM_001289157	MPI
NM_001289156	MPI
NM_001289155	MPI
NM_001204287	MUC1
NM_001204286	MUC1
NM_006094	DLC1
NM_015446	AHCTF1
NM_015443	KANSL1
NM_018113	LMBR1L
NM_006423	RABAC1
NM_001242922	CT47A12
NM_003866	INPP4B
NM_178044	SLX1B
NM_178044	SLX1B
NM_177996	EPB41L1
NM_177952	PPM1A
NM_177951	PPM1A
NM_177939	P4HTM
NM_178040	ERC1
NM_001242867	KIR3DL2
NM_016075	VPS36
NM_003971	SPAG9
NM_001277946	ZNF83
NM_001277945	ZNF83
NM_015252	EHBP1
NM_018163	DNAJC17
NM_017814	TMEM161A
NM_057165	COL6A3
NM_080283	ABCA9
NM_057159	LPAR1
NM_057158	DUSP4
NM_057157	CYP26A1
NM_001258008	ZCWPW1
NM_001258309	NOP2
NM_020439	CAMK1G
NM_001256091	ATF2
NM_001256090	ATF2
NM_001406	EFNB3
NM_004467	FGL1
NM_003835	RGS9
NM_004255	COX5A
NM_001261407	MPDZ
NM_181900	STARD5
NM_198836	ACACA
NM_001258243	TMEM218
NM_001258242	TMEM218
NM_001286719	RMDN1
NM_207662	ZC3H14
NM_001257397	UBE2V1
NM_001257374	LMNA
NM_001256673	STOML1
NM_001257989	TYMP
NM_001261419	IL1R2
NM_001258351	GZMM
NM_001257988	TYMP
NM_001918	DBT
NM_006158	NEFL
NM_005828	DCAF7
NM_005540	INPP5B
NM_001254753	ABHD14B
NM_001254752	UQCRB
NM_001254751	CD6
NM_001255981	CREB3L4
NM_001256088	C11orf45
NM_198181	GOLGA6L9
NM_001257401	CD63
NM_001282149	ABR
NM_001251969	SLC30A5
NM_001243146	NVL
NM_182608	ANKRD33
NM_001261394	NOL10
NM_001261403	NFKB2
NM_001261393	CALCOCO2
NM_001282011	TMEM150B
NM_001281853	GCSAML
NM_001281838	GCSAML
NM_001281837	GCSAML
NM_001281836	GCSAML
NM_001281835	GCSAML
NM_001281834	GCSAML
NM_001281806	FSD2
NM_001281805	FSD2
NM_001281789	CNEP1R1
NM_001281786	SHMT1
NM_001286379	FAM120B
NM_001281783	ZMYND8
NM_001281782	ZMYND8
NM_001005327	OR6K3
NM_001004450	OR1B1
NM_001002918	OR8D2
NM_001256674	STOML1
NM_001136026	SEC13
NM_001277204	P2RY6
NM_001282208	SIGMAR1
NM_001271972	HSP90AB1
NM_001288969	ACSF2
NM_001288970	ACSF2
NM_007374	SIX6
NM_006170	NOP2
NM_016079	CHMP3
NM_001258276	TMEM200A
NM_001258275	SAMD3
NM_001258274	MLH1
NM_001258273	MLH1
NM_001258272	WDR89
NM_001258271	MLH1
NM_001258270	UTY
NM_001127698	SPINK5
NM_001013632	TCTEX1D4
NM_001267594	SENP1
NM_001004467	OR10J3
NM_001286102	NR2E1
NM_001004688	OR2M2
NM_001004492	OR2B11
NM_001284305	TBC1D22A
NM_001286167	FANCA
NM_001289404	MMS19
NM_001004690	OR2M5
NM_001271698	ABCB7
NM_001271865	KLHDC8A
NM_001271864	KLHDC8A
NM_001277093	ZNF550
NM_001277092	ZNF550
NM_001277091	ZNF550
NM_001277090	ZNF550
NM_001004694	OR2T29
NM_006023	CDC123
NM_005922	MAP3K4
NM_001277324	NPIPA2
NM_001278208	DMC1
NM_001278255	POLE3
NM_001278253	PIP5K1B
NM_001278252	DNM3
NM_001278251	SLC25A45
NM_001278250	SLC25A45
NM_001278249	RNF214
NM_001278248	RWDD3
NM_001278116	L1CAM
NM_001271868	GTF2H3
NM_001276471	CORO1C
NM_001276469	B4GALNT1
NM_001276468	B4GALNT1
NM_001277129	NLRP12
NM_001277128	LRRC31
NM_001278126	ADAM29
NM_001278125	ADAM29
NM_001277308	GOLGA8O
NM_001278170	ZNF33A
NM_001278166	NBL1
NM_001278165	NBL1
NM_001278164	NBL1
NM_001278163	HIPK3
NM_001278162	HIPK3
NM_001267806	PAAF1
NM_001278158	ZNF205
NM_001278127	ADAM29
NM_001289042	PLAGL1
NM_001282796	ZNF7
NM_001282580	UBE2V1
NM_001282579	UBE2V1
NM_001282795	ZNF7
NM_001283018	NAPB
NM_001282867	RHD
NM_001282862	RASGEF1A
NM_001282850	PPP4R3B
NM_001282873	UBR5
NM_001282980	TLE3
NM_001282979	TLE3
NM_001270451	UBE3B
NM_001270450	UBE3B
NM_032950	MMP28
NM_001291605	ZNF2
NM_001291604	ZNF2
NM_001291588	TMEM106A
NM_001291586	TMEM106A
NM_001288667	HCFC1R1
NM_001288666	HCFC1R1
NM_001291543	CT45A7
NM_001291543	CT45A7
NM_198504	PAQR9
NM_003287	TPD52L1
NM_003286	TOP1
NM_003285	TNR
NM_003946	NOL3
NM_003748	ALDH4A1
NM_003283	TNNT1
NM_003282	TNNI2
NM_003281	TNNI1
NM_003279	TNNC2
NM_002534	OAS1
NM_001161531	CSF2RA
NM_000359	TGM1
NM_000651	CR1
NM_002491	NDUFB3
NM_000657	BCL2
NM_001355	DDT
NM_001354	AKR1C2
NM_005535	IL12RB1
NM_001310158	PAX6
NM_001287249	D2HGDH
NM_001258331	EPB41L1
NM_001286060	RAB30
NM_001286059	RAB30
NM_001297765	CETN3
NM_001289401	ZNF135
NM_001289400	SMARCA2
NM_001277818	YTHDF3
NM_001277817	YTHDF3
NM_001277816	YTHDF3
NM_001277815	YTHDF3
NM_001277814	YTHDF3
NM_001277813	YTHDF3
NM_001277783	ATG12
NM_001271808	TREML1
NM_001277742	CYP26B1
NM_001277732	AOC3
NM_001277731	AOC3
NM_001277710	CD99
NM_001277710	CD99
NM_198183	UBE2L6
NM_001304533	NKAIN3
NM_001270530	RNF111
NM_018254	RCOR3
NM_018253	YY1AP1
NM_001206670	PLA2G4E
NM_001207047	ATRN
NM_015202	KIAA0556
NM_014717	ZNF536
NM_021824	NIF3L1
NM_032370	ZNF414
NM_032367	ZBED3
NM_032366	C16orf13
NM_001267548	ARFRP1
NM_001267549	ARFRP1
NM_001269040	CTCFL
NM_001269041	CTCFL
NM_001270041	DYDC2
NM_001270042	DYDC2
NM_001269042	CTCFL
NM_001269045	CTCFL
NM_001276479	LONP1
NM_001278187	HERC4
NM_001278186	HERC4
NM_001252598	CLPS
NM_001271890	RGS7BP
NM_001271889	CIB2
NM_001271888	CIB2
NM_001271886	AAGAB
NM_001271885	AAGAB
NM_001271755	ITGBL1
NM_001271926	BCKDK
NM_001271910	SPATA33
NM_001271909	SPATA33
NM_001271908	SPATA33
NM_001271907	SPATA33
NM_001271891	RGS7BP
NM_198152	UTS2B
NM_001258324	TP53I11
NM_001258305	CCDC74A
NM_001267566	CREM
NM_001271187	RAP2C
NM_001271186	RAP2C
NM_001271184	TRO
NM_001281503	SLITRK1
NM_001281484	ARFGAP1
NM_001281483	ARFGAP1
NM_004878	PTGES
NM_018724	IL20
NM_001243767	BTF3L4
NM_001243766	POMGNT1
NM_025098	MOGAT2
NM_025108	C16orf59
NM_001282521	BCL2L12
NM_001282520	BCL2L12
NM_001282519	BCL2L12
NM_001282517	BCL2L12
NM_001282516	BCL2L12
NM_001282512	TXNRD2
NM_000458	HNF1B
NM_000457	HNF4A
NM_001243783	BBIP1
NM_001243531	UBE2Q2L
NM_001243476	STARD13
NM_001243794	CHST12
NM_001243961	HLA-DQB1
NM_001243960	NEDD4L
NM_001243795	CHST12
NM_001243804	ZC4H2
NM_001258296	NFATC2
NM_001258297	NFATC2
NM_001258343	SLC44A3
NM_001258342	SLC44A3
NM_001258341	SLC44A3
NM_001271852	CEP57L1
NM_001271851	RRAGC
NM_001271849	CDK2AP2
NM_001291549	CDKN1A
NM_001243925	MAPKAPK3
NM_001243895	TPD52L2
NM_001271954	TPGS2
NM_001271953	TPGS2
NM_001272107	PAQR6
NM_001272106	PAQR6
NM_001256415	RAB18
NM_001256414	GNAI1
NM_001256413	HVCN1
NM_001256412	RAB18
NM_001256411	RAB18
NM_000247	MICA
NM_001267547	ARFRP1
NM_001277291	ZNF891
NM_001269039	SHOC2
NM_001267895	EMID1
NM_001267871	HSD11B1L
NM_001278593	ALDH6A1
NM_020131	UBQLN4
NM_022877	SMN2
NM_198799	BCAS4
NM_198798	ANKEF1
NM_198795	TDRD1
NM_001206995	PPP2R2C
NM_022139	GFRA4
NM_022140	EPB41L4A
NM_022892	NAIP
NM_001254733	SPECC1L
NM_001254757	ST3GAL4
NM_001254756	CYB5D2
NM_001254755	CYB5D2
NM_001276393	LDLRAD1
NM_001276392	LDLRAD1
NM_001276389	KIZ
NM_001276385	ICE2
NM_001276347	TNNT2
NM_001276346	TNNT2
NM_001276345	TNNT2
NM_001276380	ESF1
NM_001271866	GTF2H3
NM_001276378	LZTFL1
NM_001300906	IBTK
NM_001301007	AMOTL1
NM_001300944	EMSY
NM_001301069	SNRNP70
NM_001301008	GMFG
NM_001300910	SYDE1
NM_001300899	MYO6
NM_001252078	USP15
NM_001252075	SLC9A3R2
NM_001252073	SLC9A3R2
NM_001252065	SYT7
NM_001252053	PCMT1
NM_001252052	PCMT1
NM_001252051	PCMT1
NM_001252050	PCMT1
NM_001252049	PCMT1
NM_001252036	RAB5B
NM_001251991	GMNN
NM_001251990	GMNN
NM_001251989	GMNN
NM_001251987	TRDN
NM_001256743	GRIA3
NM_001270977	IST1
NM_001270941	JAKMIP2
NM_001271168	PCED1A
NM_020821	VPS13C
NM_018904	PCDHA13
NM_024117	MAPKAP1
NM_024548	CEP97
NM_024546	RNF219
NM_024745	SHCBP1
NM_001284515	IKZF3
NM_021137	TNFAIP1
NM_021131	PPP2R4
NM_019839	LTB4R2
NM_020840	FNIP2
NM_001206571	SORCS1
NM_001206570	SORCS1
NM_032483	PLPP5
NM_032482	DOT1L
NM_001271592	SMIM10L1
NM_017415	KLHL3
NM_016418	NF2
NM_016417	GLRX5
NM_016399	TRIAP1
NM_016410	CHMP5
NM_001278317	FBXL7
NM_001207074	FAM181A
NM_001207073	FAM181A
NM_001207072	FAM181A
NM_001207071	FAM181A
NM_001207053	KLK7
NM_001207048	BACE1
NM_002300	LDHB
NM_001143886	PPP1R12A
NM_001135706	ACBD4
NM_001135705	ACBD4
NM_001145347	ZNF576
NM_001145345	ZNF566
NM_001145344	ZNF566
NM_004238	TRIP12
NM_004060	CCNG1
NM_004057	S100G
NM_003957	BRSK2
NM_004056	CA8
NM_001267870	HSD11B1L
NM_001267869	HSD11B1L
NM_001272062	MAGED4
NM_001271662	SEMA4F
NM_001284243	CCSER2
NM_001284242	CCSER2
NM_001270523	OTX2
NM_001270993	EPGN
NM_001278920	KCNH6
NM_001286624	MAP3K7CL
NM_001286623	MAP3K7CL
NM_001286622	MAP3K7CL
NM_001286620	MAP3K7CL
NM_001286619	MAP3K7CL
NM_001286618	MAP3K7CL
NM_001286617	MAP3K7CL
NM_001281988	SPOCD1
NM_001281987	SPOCD1
NM_001282551	BTBD3
NM_001282549	BARD1
NM_001277971	POMK
NM_001277962	STIM1
NM_001291391	ERG
NM_001291285	FAT4
NM_001290058	ALDH3B1
NM_001257309	KRTAP29-1
NM_016286	DCXR
NM_016613	FAM198B
NM_016605	FAM53C
NM_145910	NEK11
NM_016247	IMPG2
NM_182649	PCNA
NM_024918	DSN1
NM_001256301	HPGD
NM_001256282	KRT8
NM_001256468	KAT6B
NM_001256463	CPSF3L
NM_018090	NECAP2
NM_001277423	TCP11X2
NM_001277423	TCP11X2
NM_024308	DHRS11
NM_024919	FRMD1
NM_001269047	CTCFL
NM_001269046	CTCFL
NM_001271811	MED21
NM_001271014	KTN1
NM_001271805	PFKFB1
NM_001271804	PFKFB1
NM_001271803	REEP2
NM_019045	WDR44
NM_016487	C6orf203
NM_016486	TMEM69
NM_021632	ZNF350
NM_021629	GNB4
NM_021630	PDLIM2
NM_021628	ALOXE3
NM_021627	SENP2
NM_020883	ZSWIM5
NM_020882	COL20A1
NM_020879	CCDC146
NM_020880	ZNF530
NM_001244972	NRP1
NM_001244644	CHMP2B
NM_001271164	PTGS1
NM_001271162	PGR
NM_001271161	PGR
NM_001278371	MPP2
NM_001271147	ST3GAL6
NM_001271146	ST3GAL6
NM_001271145	ST3GAL6
NM_001271142	ST3GAL6
NM_015937	PIGT
NM_020069	ACRV1
NM_022743	SMYD3
NM_022766	CERK
NM_001244974	PPP1CC
NM_001252010	LUZP2
NM_001252008	LUZP2
NM_001252007	PAPOLA
NM_001252006	PAPOLA
NM_001130527	SPAG9
NM_015488	PNKD
NM_015485	RWDD3
NM_015484	SYF2
NM_001244249	APEX1
NM_001242600	RBM39
NM_001242589	TREM1
NM_001242590	TREM1
NM_001252090	MRAS
NM_001252079	USP15
NM_001272002	DOCK7
NM_001272001	DOCK7
NM_001308021	METTL21A
NM_001304963	NUDT10
NM_001304944	DNAJC22
NM_001304943	GPATCH8
NM_001255982	COLEC11
NM_001256045	PIK3CB
NM_003147	SSX2
NM_006982	ALX1
NM_001306145	MTMR1
NM_207328	GPAT2
NM_012188	FOXI1
NM_005185	CALML3
NM_004962	GDF10
NM_005345	HSPA1A
NM_004961	GABRE
NM_004960	FUS
NM_005060	RORC
NM_005059	RLN2
NM_005316	GTF2H1
NM_005314	GRPR
NM_005897	IPP
NM_005907	MAN1A1
NM_006006	ZBTB16
NM_001294338	CLK2
NM_001294145	SSB
NM_001302510	MMP2
NM_001006665	RPS6KA1
NM_001006658	CR2
NM_001144892	FGF1
NM_001145001	NEK6
NM_001145795	SH2B1
NM_001258248	SP6
NM_001258247	TMEM218
NM_001258246	TMEM218
NM_001258245	TMEM218
NM_001258244	TMEM218
NM_001257159	CEP41
NM_001257158	CEP41
NM_001278443	ANKLE1
NM_001278311	DNAJB14
NM_001278310	DNAJB14
NM_001257069	FBXW7
NM_001256969	CCDC51
NM_001257134	COX14
NM_001257133	COX14
NM_001256741	CNOT10
NM_001207016	PTPRR
NM_198406	PAQR6
NM_021100	NFS1
NM_173569	UBN2
NM_173570	ZDHHC23
NM_173567	EPHX4
NM_173566	PRR14L
NM_173565	RSPH10B
NM_025260	C6orf25
NM_025258	VWA7
NM_203505	G3BP2
NM_203495	COMMD6
NM_001256429	PDLIM5
NM_001256428	PDLIM5
NM_001256427	PDLIM5
NM_001316361	BCAS1
NM_001258261	UTY
NM_001258260	UTY
NM_001258259	UTY
NM_001258258	UTY
NM_001256252	ADGRE1
NM_001005241	OR4N4
NM_001251983	RCAN3
NM_001290023	IL12RB1
NM_001251853	PIK3R5
NM_001253829	PTPDC1
NM_001278227	RUSC1
NM_001278228	RUSC1
NM_001291306	NOP16
NM_001291305	NOP16
NM_001290185	VPS11
NM_001290059	ALDH3B1
NM_001291380	PRAMEF13
NM_001291380	PRAMEF13
NM_001291303	FAT4
NM_203294	TRIM7
NM_001282207	SIGMAR1
NM_001282197	SLC25A14
NM_024756	MMRN2
NM_024755	SLTM
NM_033256	PPP1R14A
NM_001258380	SLC4A7
NM_001257995	LMO7DN
NM_001270424	DHRS12
NM_001270422	KCNJ16
NM_001276261	RGS3
NM_001276260	RGS3
NM_001272062	MAGED4
NM_001271952	TPGS2
NM_001271951	TPGS2
NM_001278441	ILK
NM_001256858	RNF34
NM_001256856	BTRC
NM_001276290	PRKAR1A
NM_001276289	PRKAR1A
NM_001278121	ZKSCAN8
NM_001283021	GMPR2
NM_001283020	NAPB
NM_001278167	CDK5RAP1
NM_001278191	TPM3
NM_001278190	TPM3
NM_001256550	MPP5
NM_001278717	FXYD1
NM_001278715	POLR2H
NM_001308465	CYSLTR2
NM_001286249	HAGH
NM_003534	HIST1H3G
NM_198995	CCDC178
NM_033059	KRTAP4-11
NM_033057	OR2B2
NM_001195543	GS1-259H13.2
NM_001195542	GS1-259H13.2
NM_000139	MS4A2
NM_017596	KIF21B
NM_017578	ROPN1
NM_017508	SOX6
NM_016830	VAMP1
NM_016616	NME8
NM_016315	GULP1
NM_016312	WBP11
NM_016311	ATPIF1
NM_016639	TNFRSF12A
NM_016638	ARL6IP4
NM_016309	LCMT1
NM_016310	POLR3K
NM_016308	CMPK1
NM_018911	PCDHA8
NM_198549	FAM73A
NM_198597	SEC24C
NM_198596	SULF2
NM_022123	NPAS3
NM_001286674	RGS20
NM_001286673	RGS20
NM_031902	MRPS5
NM_015547	ACOT11
NM_182626	C2orf48
NM_181605	KRTAP6-3
NM_025189	ZNF430
NM_001256430	STON2
NM_024705	DHRS12
NM_015544	TMEM98
NM_031934	RAB34
NM_032029	FCAMR
NM_032047	B3GNT5
NM_001301254	ACBD5
NM_018093	WDR74
NM_032048	EMILIN2
NM_031948	PRSS27
NM_025188	TRIM45
NM_031936	GPR61
NM_031935	HMCN1
NM_031938	BCO2
NM_032182	FAM175B
NM_032036	IFI27L2
NM_032230	METTL25
NM_032228	FAR1
NM_032227	TMEM164
NM_032226	ZCCHC7
NM_032425	HHIPL1
NM_032423	ZNF528
NM_031966	CCNB1
NM_031956	TTC29
NM_024825	PODNL1
NM_024884	L2HGDH
NM_024881	SLC35E1
NM_198274	SMYD1
NM_032038	SPNS1
NM_015065	EXPH5
NM_024816	RABEP2
NM_032223	PCNXL3
NM_001261833	JRKL
NM_001282868	RHD
NM_001207058	VWA9
NM_001257975	CIZ1
NM_001257968	CCDC129
NM_001303047	MYL12A
NM_001303043	TSC22D4
NM_001303041	ITGA10
NM_001303426	ZNF639
NM_001271918	SEC11A
NM_001261835	BZRAP1
NM_001282161	UBE2A
NM_001282310	CATSPER2
NM_001282937	STIL
NM_001282731	SUPT7L
NM_001282729	SUPT7L
NM_001278464	DNM1L
NM_001278465	DNM1L
NM_001286711	ACSL1
NM_001286777	CRISPLD1
NM_001287044	VEGFA
NM_001301028	ABLIM3
NM_001294343	MTMR12
NM_001278657	POLDIP3
NM_001278642	EDIL3
NM_001278655	LINC01272
NM_001278651	RANGAP1
NM_001278458	COBLL1
NM_001244710	GFPT1
NM_001278648	ZBTB48
NM_001278647	ZBTB48
NM_021615	CHST6
NM_001206559	POLR1D
NM_001242310	EDA2R
NM_198573	ENHO
NM_198572	SPATC1
NM_198268	HIPK1
NM_001254750	CD6
NM_203404	AMPD2
NM_001242805	BRDT
NM_001242354	ODF2
NM_001242801	ZNF790
NM_001258314	PDE1A
NM_007097	CLTB
NM_199450	ZNF365
NM_199444	COPE
NM_001039887	PROSER3
NM_001025161	CYP2D6
NM_001207011	CNTFR
NM_001306072	PRAMEF26
NM_033449	FCHSD1
NM_001012716	TYMSOS
NM_001012715	C9orf106
NM_001271944	TFEB
NM_001267617	ARPP21
NM_001267728	ING1
NM_153605	CRYBG3
NM_001282278	MATR3
NM_001282276	PRAC2
NM_001282275	PRAC2
NM_001282272	ASH2L
NM_001282238	BCL11B
NM_001282237	BCL11B
NM_001282236	CDKL1
NM_001282234	PSMA6
NM_001282233	PSMA6
NM_001282232	PSMA6
NM_001282231	ARMCX2
NM_001282229	CECR1
NM_001282355	ITGB6
NM_001282227	CECR1
NM_003266	TLR4
NM_001134382	IQSEC1
NM_001282162	CAPZB
NM_001267058	CASP7
NM_001257409	IKZF3
NM_001184696	MEPE
NM_001184705	HADH
NM_012233	RAB3GAP1
NM_001286235	SLC2A14
NM_001286234	SLC2A14
NM_001286233	SLC2A14
NM_001256699	C9orf173
NM_001286577	C2CD3
NM_001257189	DDX56
NM_001258322	TP53I11
NM_001258321	TP53I11
NM_001258320	TP53I11
NM_001258316	ECT2
NM_001282539	GNB1
NM_001282605	PTGES3
NM_001005922	KRTAP5-1
NM_024763	WDR78
NM_018026	PACS1
NM_181873	MTMR11
NM_001288783	TTC8
NM_021006	CCL3L1
NM_021006	CCL3L1
NM_080607	VSTM2L
NM_001257970	CARD14
NM_001257414	IKZF3
NM_001258033	POLR3E
NM_001258032	SERINC4
NM_001258031	SERINC4
NM_001258029	GSN
NM_001258038	SPRY1
NM_001258252	UTY
NM_001190481	CLSPN
NM_001267797	MED24
NM_001267545	ARFRP1
NM_001267544	ARFRP1
NM_001267866	C7orf57
NM_001267865	C7orf57
NM_001267864	SLIRP
NM_001267863	SLIRP
NM_001267828	ZNF839
NM_001267827	ZNF839
NM_001267818	OSTC
NM_001267817	OSTC
NM_001267814	SLC12A9
NM_001267812	SLC12A9
NM_001267809	ILF2
NM_001267810	EIF6
NM_001267798	PTPRC
NM_054021	GPR101
NM_003202	TCF7
NM_021814	ELOVL5
NM_000023	SGCA
NM_001286748	MRPS27
NM_001286747	BORA
NM_001286745	OTUD6B
NM_001286742	UBL7
NM_001286741	UBL7
NM_001286740	UBL7
NM_001286739	UBL7
NM_001007261	SETD4
NM_001286672	AASDH
NM_173215	NFAT5
NM_012483	GNLY
NM_001037501	NBPF8
NM_001286111	ATG5
NM_001286110	CLN3
NM_001286109	CLN3
NM_002835	PTPN12
NM_000735	CGA
NM_002833	PTPN9
NM_001245	SIGLEC6
NM_001246	ENTPD2
NM_001286668	AASDH
NM_001286671	AASDH
NM_001286669	AASDH
NM_001286670	AASDH
NM_001289044	PLAGL1
NM_001289045	PLAGL1
NM_001278714	POLR2H
NM_001282610	TMBIM4
NM_001282609	TMBIM4
NM_001290746	ATF5
NM_001272075	USP10
NM_001284303	TBC1D22A
NM_001284281	PPP4R3A
NM_001284318	CRELD2
NM_001284317	CRELD2
NM_001271850	TPTE2
NM_201436	H2AFV
NM_001270951	TNFRSF11A
NM_001278301	EPHA6
NM_001278279	MRPL45
NM_212540	E2F6
NM_001278292	ZNF3
NM_001278291	ZNF3
NM_001278579	ACVR2A
NM_001278709	PSMD2
NM_001278699	POLR2H
NM_001278923	ANXA8L1
NM_001277335	RASA4B
NM_182791	CCDC33
NM_001287192	FSD1L
NM_001287191	FSD1L
NM_001278308	UBE2F
NM_001278439	CLASRP
NM_001278444	ANKLE1
NM_001281781	ZMYND8
NM_001282723	LDAH
NM_001282722	LDAH
NM_001286120	CCDC90B
NM_001286119	CCDC90B
NM_001286118	CCDC90B
NM_001286117	CCDC90B
NM_001286116	CCDC90B
NM_001271314	ZNF266
NM_001286176	C2CD5
NM_001268	RCBTB2
NM_001267	CHAD
NM_001266	CES1
NM_002361	MAG
NM_002359	MAFG
NM_002360	MAFK
NM_002358	MAD2L1
NM_006375	ENOX2
NM_006374	STK25
NM_006373	VAT1
NM_006372	SYNCRIP
NM_006371	CRTAP
NM_006370	VTI1B
NM_006369	LRRC41
NM_001198945	DTNA
NM_002722	PPY
NM_001008536	TCHHL1
NM_001008535	AKAP14
NM_001008223	C1QL4
NM_001183	ATP6AP1
NM_001181	ASGR2
NM_001179	ART3
NM_002847	PTPRN2
NM_002430	MN1
NM_002428	MMP15
NM_002427	MMP13
NM_001287742	FDFT1
NM_001270517	APITD1-CORT
NM_001286123	SLC17A2
NM_001258414	SLC5A11
NM_001258413	SLC5A11
NM_001258412	SLC5A11
NM_001286077	UBXN1
NM_198232	RNASE1
NM_001281710	NCAPH
NM_001278917	ELN
NM_001278113	ADAM2
NM_002480	PPP1R12A
NM_002905	RDH5
NM_002152	HRC
NM_002150	HPD
NM_139235	NOL6
NM_000087	CNGA1
NM_003734	AOC3
NM_003733	OASL
NM_003732	EIF4EBP3
NM_001290321	DMXL1
NM_001013735	FOXB2
NM_002404	MFAP4
NM_002093	GSK3B
NM_002103	GYS1
NM_018300	ZNF83
NM_001167574	UPK3A
NM_001291157	EIF4G1
NM_001278209	NUP153
NM_001278199	SNX2
NM_001282190	ZC3HC1
NM_001286473	C14orf159
NM_001286472	C14orf159
NM_001286470	C14orf159
NM_001286464	BAIAP3
NM_001278658	SLC2A2
NM_001286434	TBC1D21
NM_001308019	EXPH5
NM_001286660	TMEM68
NM_177966	PDE12
NM_147189	FAM110B
NM_147187	TNFRSF10B
NM_001286657	TMEM68
NM_001286656	DLK2
NM_001286655	DLK2
NM_001286650	ADH1B
NM_001286649	STK24
NM_001286648	SLC45A4
NM_001286646	SLC45A4
NM_001286360	PPIL6
NM_001286209	GAS8
NM_001286644	RFWD2
NM_001286643	MTERF3
NM_001286640	MON1B
NM_001286639	MON1B
NM_001286638	ZDHHC20
NM_001171163	ZMYM3
NM_001282746	ARMC3
NM_001278724	IL20RA
NM_001282857	XRN1
NM_001198940	DTNA
NM_015718	NOX3
NM_001270436	CDC42EP3
NM_001270520	DAAM1
NM_001256214	ATP1A3
NM_025063	MROH9
NM_130471	MADD
NM_003609	HIRIP3
NM_006651	CPLX1
NM_012181	FKBP8
NM_001271512	ACBD5
NM_001290334	SYT8
NM_001290333	SYT8
NM_001290332	SYT8
NM_001290330	LOC100129697
NM_001290326	USP38
NM_182708	EBF1
NM_001290322	DMXL1
NM_001173539	BANP
NM_001173540	BANP
NM_000309	PPOX
NM_000500	CYP21A2
NM_000363	TNNI3
NM_000362	TIMP3
NM_005762	TRIM28
NM_005761	PLXNC1
NM_001289006	TM9SF1
NM_001278720	RHBDL1
NM_001282206	SIGMAR1
NM_001282542	SYCP1
NM_001174124	GOLGA7
NM_001195254	APTX
NM_001195252	APTX
NM_000102	CYP17A1
NM_000092	COL4A4
NM_001278285	RPE
NM_001278284	ZNF3
NM_001278283	RPE
NM_001278282	RPE
NM_001278278	E2F6
NM_001278277	E2F6
NM_001278276	E2F6
NM_001290224	TPTE
NM_001289978	DPF1
NM_003449	TRIM26
NM_001286491	FRMD5
NM_001286436	NME4
NM_001286435	NME4
NM_001286076	RPA2
NM_001282730	SUPT7L
NM_001282728	PXYLP1
NM_001282727	SLC25A17
NM_001286632	RBM26
NM_001286631	RBM26
NM_001286627	RNPS1
NM_001286626	RNPS1
NM_001286625	RNPS1
NM_001286616	ANO4
NM_001286615	ANO4
NM_001286613	MICAL1
